CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
21.085.888/0001-82;2021-06-01;1;21722.03;21722.03;0;0;0;20105244.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191169.58;0;19914074.61;0;0;0;0;0;0;0;800164.8;0;0;800164.8;0;25200;0;0;0;0;0;0;0;2810;28010
21.085.888/0001-82;2021-07-01;1;20902.6;20902.6;0;0;0;20075789.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161714.65;0;19914074.61;0;0;0;0;0;0;0;801916.62;0;0;801916.62;0;34209.34;0;0;0;0;0;0;0;3801.04;38010.38
21.085.888/0001-82;2021-08-01;1;12618.22;12618.22;0;0;0;20046349.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132274.56;0;19914074.61;0;0;0;0;0;0;0;801106.62;0;0;801106.62;0;34209.34;0;0;0;0;0;0;0;3801.04;38010.38
21.126.204/0001-43;2021-01-01;1;2999990.47;3918.2;0;0;2996072.27;644723804.85;644723804.85;0;644723804.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31122392.69;6261522.1;23490000;1370870.59;0;63298.44;0;0;0;0;0;0;0;1462048.34;1525346.78
21.126.204/0001-43;2021-02-01;1;5083694.22;4640.47;0;0;5079053.75;626516804.85;626516804.85;0;626516804.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67233599.28;6695566.87;59475000;1063032.41;0;63146.44;0;0;0;0;0;0;0;1417096.3;1480242.74
21.126.204/0001-43;2021-03-01;1;9392461.71;4762.29;0;0;9387699.42;626516804.85;626516804.85;0;626516804.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53003547.88;4491537.04;47460000;1052010.84;0;63298.44;0;0;0;0;0;0;0;1361761.95;1425060.39
21.126.204/0001-43;2021-04-01;1;6395966.86;4913.72;0;0;6391053.14;626516804.85;626516804.85;0;626516804.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50384265.68;5127545.88;44195000;1061719.8;0;63298.44;0;0;0;0;0;0;0;1351666.69;1414965.13
21.126.204/0001-43;2021-05-01;1;7108493.52;5758.51;0;0;7102735.01;611781804.85;611781804.85;0;611781804.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73549957.27;6497655.45;65997000;1055301.82;0;62203.29;0;0;0;0;0;0;0;1343333.36;1405536.65
21.126.204/0001-43;2021-06-01;1;5922945.26;4999.02;0;0;5917946.24;612773092.87;612773092.87;0;612773092.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65888573.38;6263133.6;59566753.97;58685.81;2879386.27;62203.29;0;0;200000;0;0;0;0;1269700.03;4411289.59
21.126.204/0001-43;2021-07-01;1;6497006.1;8134.52;0;0;6488871.58;627508092.87;627508092.87;0;627508092.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30831570.22;6454742.15;24362060.08;14767.99;0;62203.29;0;0;800000;0;0;0;0;1206666.7;2068869.99
21.126.204/0001-43;2021-08-01;1;8985963.69;7990.7;0;0;8977972.99;598424702.87;598424702.87;0;598424702.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26399886.41;6293810.33;20097076.08;9000;0;62203.29;0;0;0;0;0;0;0;1163333.37;1225536.66
21.156.164/0001-82;2021-01-01;1;5535571.88;2199.19;5533372.69;;;750690244.89;0;;;;;;;;;;;;;;;;;;750690244.89;;;;;;;;5703.94;;;5703.94;;17876.59;;;;;;;;17949.16;35825.75
21.156.164/0001-82;2021-02-01;1;5535571.88;2199.19;5533372.69;;;750690244.89;0;;;;;;;;;;;;;;;;;;750690244.89;;;;;;;;5703.94;;;5703.94;;17876.59;;;;;;;;17949.16;35825.75
21.156.164/0001-82;2021-03-01;1;6007957.88;3420.07;6004537.81;;;754748369.63;0;;;;;;;;;;;;;;;;;;754748369.63;;;;;;;;0;;;;;20601.66;;;;;;;;49921.88;70523.54
21.156.164/0001-82;2021-04-01;1;2641275.57;13721.04;2627554.53;;;754854283.58;0;;;;;;;;;;;;;;;;;;754854283.58;;;;;;;;11604.28;;;11604.28;;17844.54;;;;;;;;9080478.02;9098322.56
21.156.164/0001-82;2021-05-01;1;5172405.53;13514.57;5158890.96;0;0;754854283.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754854283.58;0;0;0;0;0;0;0;5444.69;0;0;5444.69;0;18766.12;0;0;0;0;0;0;0;6652485.75;6671251.87
21.156.164/0001-82;2021-06-01;1;2921619.41;12713.44;2908905.97;0;0;754854283.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754854283.58;0;0;0;0;0;0;0;114312.83;0;0;114312.83;0;18776.74;0;0;0;0;0;0;0;5264268.11;5283044.85
21.156.164/0001-82;2021-07-01;1;3815472.85;13050.34;3802422.51;0;0;754854283.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754854283.58;0;0;0;0;0;0;0;10776.57;0;0;10776.57;0;19695.83;0;0;0;0;0;0;0;1205194.19;1224890.02
21.156.164/0001-82;2021-08-01;1;8424536.61;12403.99;8412132.62;0;0;794854284.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;794854284.05;0;0;0;0;0;0;0;5936.5;0;0;5936.5;0;19743.38;0;0;0;0;0;0;0;35844780.53;35864523.91
21.398.200/0001-14;2021-01-01;1;0.7;0.7;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;33327.85;0;0;0;0;0;0;0;16380419.4;16413747.25
21.398.200/0001-14;2021-02-01;1;0.7;0.7;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;33327.85;0;0;0;0;0;0;0;16380419.4;16413747.25
21.398.200/0001-14;2021-03-01;1;0.7;0.7;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;33327.85;0;0;0;0;0;0;0;16380419.4;16413747.25
21.398.200/0001-14;2021-04-01;1;0.7;0.7;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;33218.47;0;0;0;0;0;0;0;17067585.47;17100803.94
21.398.200/0001-14;2021-05-01;1;0.7;0.7;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;34841.22;0;0;0;0;0;0;0;17300386.56;17335227.78
21.398.200/0001-14;2021-06-01;1;0.7;0.7;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;34841.22;0;0;0;0;0;0;0;17300386.56;17335227.78
21.398.200/0001-14;2021-07-01;1;-3479.18;-3479.18;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;36414.5;0;0;0;0;0;0;0;17837277.78;17873692.28
21.398.200/0001-14;2021-08-01;1;-3479.18;-3479.18;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226259999.28;0;0;0;0;0;0;0;0;0;0;0;0;36363.97;0;0;0;0;0;0;0;18080965.02;18117328.99
21.408.063/0001-51;2021-01-01;1;3698194.34;1698246.36;1999947.98;;;977086529.42;732466090.06;;732466090.06;;;;;;;;;;;;244620439.36;;;;;;;;;;;;6655751.78;2962113.6;;3693638.18;4447410.21;611511.21;;231952964.07;;;;;;393768.8;237405654.29
21.408.063/0001-51;2021-02-01;2;5494142.98;1794967.14;3699175.84;;;977964160.61;733280157.7;;733280157.7;;;;;;;;;;;;244684002.91;;;;;;;;;;;;3377236.69;3151309.9;;225926.79;4447410.21;570922.89;;231952964.07;;;;;;593326.51;237564623.68
21.408.063/0001-51;2021-03-01;1;183170245.4;570763.6;182599481.8;;;993358026.82;734332806.1;;734332806.1;;;;;;;;;;;;259025220.72;;;;;;;;;;;;7310277.69;3179161.64;;4131116.05;4421006.89;668723.41;;231952964.07;;;;;;199191499.19;436234193.56
21.408.063/0001-51;2021-04-01;1;284371289.21;672117.25;283699171.96;;;1013672329.16;734766076.43;;734766076.43;;;;;;;;;;;;278906252.73;;;;;;;;;;;;3473050.44;3133109.34;;339941.1;3653756.03;569880.3;;231952964.07;;;;;;2587618.49;238764218.89
21.408.063/0001-51;2021-05-01;1;267931290.28;734681.84;267196608.44;;;1017241213.78;735304431.85;;735304431.85;;;;;;;;;;;;267262869.57;;;;;;;;;;;;3547042.7;3218459.22;;328583.48;;1006890.41;;231952964.07;;;;;;661015.33;233620869.81
21.408.063/0001-51;2021-06-01;1;263128830.34;2129239.17;260999591.17;;;1010263153.32;731041679.1;;731041679.1;;;;;;;;;;;;255221374.22;;;;24000100;;;;;;;;12739700.43;6536447.36;5542425.16;660827.91;4262715.43;833993.32;;220000000;;;;;;18602977.65;243699686.4
21.408.063/0001-51;2021-07-01;1;22565783.41;566194.61;21999588.8;;;1036901715.54;748167379.81;;748167379.81;;;;;;;;;;;;264734235.73;;;;24000100;;;;;;;;12447396.74;6566913.69;5492425.16;388057.89;5115258.51;859223.01;;;;;;;;12761855.39;18736336.91
21.408.063/0001-51;2021-08-01;1;23569603.2;770291.62;22799311.58;;;1023953141.65;748500285.19;;748500285.19;;;;;;;;;;;;257612796.46;;;;17840060;;;;;;;;12399291.26;6535854.88;5442425.16;421011.22;;801696.73;;7234043.78;;;;;;746627.48;8782367.99
21.500.481/0001-74;2021-01-01;1;1780628.36;0;0;0;1780628.36;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2704.03;0;0;2704.03;0;27850.56;0;0;0;0;0;0;0;21531.91;49382.47
21.500.481/0001-74;2021-02-01;1;1802337.1;0;0;0;1802337.1;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1516.93;0;0;1516.93;0;29108.66;0;0;0;0;0;0;0;18303.22;47411.88
21.500.481/0001-74;2021-03-01;1;1828671.47;0;0;0;1828671.47;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29108.66;0;0;0;0;0;0;0;19743.79;48852.45
21.500.481/0001-74;2021-04-01;1;1847430.55;0;0;0;1847430.55;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2722.23;0;0;2722.23;0;29108.66;0;0;0;0;0;0;0;16289.79;45398.45
21.500.481/0001-74;2021-05-01;1;1881626.87;0;0;0;1881626.87;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1361.12;0;0;1361.12;0;29108.66;0;0;0;0;0;0;0;17599.16;46707.82
21.500.481/0001-74;2021-06-01;1;1781668.49;0;0;0;1781668.49;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9895.28;0;0;9895.28;0;29108.66;0;0;0;0;0;0;0;18354.88;47463.54
21.500.481/0001-74;2021-07-01;1;1250300.4;0;0;0;1250300.4;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10888.63;0;0;10888.63;0;29108.66;0;0;0;0;0;0;0;19807.22;48915.88
21.500.481/0001-74;2021-08-01;1;1271308.23;0;0;0;1271308.23;71707000;71707000;0;71707000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7809.4;0;0;7809.4;0;29108.66;0;0;0;0;0;0;0;20496.92;49605.58
21.500.500/0001-62;2021-01-01;2;7600445.06;0;0;0;7600445.06;399541812.2;399541812.2;0;399541812.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6839151.6;2890693.1;0;3948458.5;6768261.1;25142.28;0;0;0;0;0;0;0;69934;6863337.38
21.500.500/0001-62;2021-02-01;2;7551671.51;0;0;0;7551671.51;399541812.2;399541812.2;0;399541812.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6094963.06;3457608.18;0;2637354.88;4264278.21;25142.32;0;0;0;0;0;0;0;69934;4359354.53
21.500.500/0001-62;2021-03-01;2;8463023.56;0;0;0;8463023.56;367354000;367354000;0;367354000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8963582.27;6962159.4;0;2001422.87;4530087.58;25142.32;0;0;0;0;0;0;0;42434;4597663.9
21.500.500/0001-62;2021-04-01;1;8544815.14;0;0;0;8544815.14;367354000;367354000;0;367354000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8826887.71;7319193.42;0;1507694.29;3493872.68;25142.32;0;0;0;0;0;0;0;42434;3561449
21.500.500/0001-62;2021-05-01;1;8357763.55;0;0;0;8357763.55;368581496.07;368581496.07;0;368581496.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8306498.49;7633881.49;0;672617;3633043.85;25142.32;0;0;0;0;0;0;0;42434;3700620.17
21.500.500/0001-62;2021-06-01;1;7491547.93;0;0;0;7491547.93;320390000;320390000;0;320390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9054793.98;7628609.59;0;1426184.39;4887029.65;25142.32;0;0;0;0;0;0;0;55200;4967371.97
21.500.500/0001-62;2021-07-01;1;8219825.99;0;0;0;8219825.99;320779423.74;320779423.74;0;320779423.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8865401.3;7108957.29;0;1756444.01;6395766.96;25142.32;0;0;0;0;0;0;0;97200;6518109.28
21.500.500/0001-62;2021-08-01;1;9248381.75;0;0;0;9248381.75;321143694.86;321143694.86;0;321143694.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9073970.47;7164527.73;0;1909442.74;8064111.02;25142.32;0;0;0;0;0;0;0;97200;8186453.34
21.500.514/0001-86;2021-01-01;1;7771214.55;0;0;0;7771214.55;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2657.42;0;0;2657.42;0;28582.26;0;0;0;0;0;0;0;80333.15;108915.41
21.500.514/0001-86;2021-02-01;1;7759165.03;178.67;0;0;7758986.36;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1490.75;0;0;1490.75;0;28582.26;0;0;0;0;0;0;0;82444.05;111026.31
21.500.514/0001-86;2021-03-01;1;7703761.4;;0;0;7703761.4;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;28582.26;0;0;0;0;0;0;0;85732.45;114314.71
21.500.514/0001-86;2021-04-01;1;7689982.77;;0;0;7689982.77;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2722.23;0;0;2722.23;0;28582.26;0;0;0;0;0;0;0;88135.25;116717.51
21.500.514/0001-86;2021-05-01;1;7674473.58;;0;0;7674473.58;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1361.12;0;0;1361.12;0;28582.26;0;0;0;0;0;0;0;91131.73;119713.99
21.500.514/0001-86;2021-06-01;1;7662435.79;0;0;0;7662435.79;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28582.26;0;0;0;0;0;0;0;93574.59;122156.85
21.500.514/0001-86;2021-07-01;1;7731537.57;0;0;0;7731537.57;60809200;60809200;0;60809200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2694.17;0;0;2694.17;0;28582.26;0;0;0;0;0;0;0;96521.63;125103.89
21.500.514/0001-86;2021-08-01;1;7839022.99;0;0;0;7839022.99;60072200;60072200;0;60072200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1315.76;0;0;1315.76;0;30853.82;0;0;0;0;0;0;0;41175.41;72029.23
21.826.249/0001-20;2021-01-01;1;595681.21;414682.75;;;180998.46;60775400;0;;;;;;;;;;;;;;;;;;60775400;;;;;;;;2704.03;;;2704.03;;128571.43;;;;;;;;11161;139732.43
21.826.249/0001-20;2021-02-01;1;453833.71;163.15;;;453670.56;56775400;0;;;;;;;;;;;;;;;;;;56775400;;;;;;;;1854.31;;;1854.31;;128571.43;;;;;;;;11161;139732.43
21.826.249/0001-20;2021-03-01;1;325507.85;1484.72;;;324023.13;56775400;0;;;;;;;;;;;;;;;;;;56775400;;;;;;;;0;;;0;;128571.43;;;;;;;;11161;139732.43
21.826.249/0001-20;2021-04-01;1;150502.91;2067.35;;;148435.56;54871600;0;;;;;;;;;;;;;;;;;;54871600;;;;;;;;552991.35;;;552991.35;;90186.73;;;;;;;;11161;101347.73
21.826.249/0001-20;2021-05-01;1;119193.79;4746.86;;;114446.93;54871600;0;;;;;;;;;;;;;;;;;;54871600;;;;;;;;478064.27;;;478064.27;;87963.24;;;;;;;;11161;99124.24
21.826.249/0001-20;2021-06-01;1;87459.36;290.55;;;87168.81;54871600;0;;;;;;;;;;;;;;;;;;54871600;;;;;;;;406028.29;;;406028.29;;92195.53;;;;;;;;11161;103356.53
21.826.249/0001-20;2021-07-01;1;51913.82;68.72;;;51845.1;37871599.99;0;;;;;;;;;;;;;;;;;;37871599.99;;;;;;;;333170.54;;;333170.54;;93456.53;;;;;;;;11161;104617.53
21.826.249/0001-20;2021-08-01;1;20587.67;150.69;;;20436.98;37871599.99;0;;;;;;;;;;;;;;;;;;37871599.99;;;;;;;;255700.63;;;255700.63;;66544.94;;;;;;;;11161;77705.94
21.862.783/0001-92;2021-02-01;1;41.61;41.61;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.862.783/0001-92;2021-03-01;1;41.61;41.61;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.862.783/0001-92;2021-04-01;1;41.61;41.61;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.862.783/0001-92;2021-05-01;1;41.61;41.61;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.862.783/0001-92;2021-06-01;1;19.71;19.71;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7862471.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.862.783/0001-92;2021-07-01;1;6.06;6.06;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.862.783/0001-92;2021-08-01;1;6.06;6.06;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.917.235/0001-12;2021-01-01;1;2023646.92;649793.87;;;1373853.05;405620585.18;405620585.18;;405620585.18;;;;;;;;;;;;;;;;;;;;;;;;6898739.09;6892514.03;;6225.06;;150898.47;;168935900.55;;;;;;21174.85;169107973.87
21.917.235/0001-12;2021-02-01;1;2740964.89;3275.4;;;2737689.49;405832105.31;405832105.31;;405832105.31;;;;;;;;;;;;;;;;;;;;;;;;6946218.39;6942220.73;;3997.66;;272584.69;;165449577.19;;;;;;21174.85;165743336.73
21.917.235/0001-12;2021-03-01;1;2442120.82;379948.44;;;2062172.38;405832105.31;405832105.31;;405832105.31;;;;;;;;;;;;;;;;;;;;;;;;6623339.81;6621423.91;;1915.9;;439807.9;;169860964.34;;;;;;21174.85;170321947.09
21.917.235/0001-12;2021-04-01;1;1688996.78;6953.89;;;1682042.89;405865855.31;405865855.31;;405865855.31;;;;;;;;;;;;;;;;;;;;;;;;5581444.74;5574774.88;;6669.86;;156849.16;;169766040.16;;;;;;3300;169926189.32
21.917.235/0001-12;2021-05-01;1;1776145.43;360999.87;;;1415145.56;405899605.31;405899605.31;;405899605.31;;;;;;;;;;;;;;;;;;;;;;;;6433916.47;6430699.32;;3217.15;;306926.19;;169683568.66;;;;;;3300;169993794.85
21.917.235/0001-12;2021-06-01;1;2289665.58;633703.37;;;1655962.21;405944605.31;405944605.31;;405944605.31;;;;;;;;;;;;;;;;;;;;;;;;6810003.26;6809445.78;;557.48;;457213.4;;169753871.91;;;;;;3300;170214385.31
21.917.235/0001-12;2021-07-01;1;2471196;782670.39;;;1688525.61;406113800.36;406113800.36;;406113800.36;;;;;;;;;;;;;;;;;;;;;;;;5808096.24;5801966.78;;6129.46;;175497.49;;169823223.3;;;;;;6193.59;170004914.38
21.917.235/0001-12;2021-08-01;1;3348285.93;5303.56;;;3342982.37;406170950.36;406170950.36;;406170950.36;;;;;;;;;;;;;;;;;;;;;;;;4414570.79;4411116.37;;3454.42;;335089.38;;169804373.96;;;;;;9224.97;170148688.31
22.003.469/0001-17;2021-01-01;1;10326755.83;10317771.55;;8984.28;0;171580000;171580000;;171580000;;;;;;;;;;;;0;;;;;;;;;0;;;4805053.11;1972399.64;;2832653.47;90729.3;20861.21;;;;;;;;124503078.73;124614669.24
22.003.469/0001-17;2021-02-01;1;184629507.82;184620890.74;8617.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2054824.56;2052852.96;0;1971.6;0;20861.21;0;0;0;0;0;0;0;125655420.69;125676281.9
22.003.469/0001-17;2021-03-01;1;184614492.78;184605998.3;8494.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2053408.33;2052852.96;0;555.37;0;20861.21;0;0;0;0;0;0;0;127911115.96;127931977.17
22.003.469/0001-17;2021-04-01;1;184583072.01;184574571.23;8500.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2090186.05;2086736.84;0;3449.21;0;20861.21;0;0;0;0;0;0;0;129341719.45;129362580.66
22.003.469/0001-17;2021-05-01;1;184495889.71;184487219.57;8670.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2128603.47;2126602.8;0;2000.67;0;20861.21;0;0;0;0;0;0;0;130726457.15;130747318.36
22.003.469/0001-17;2021-06-01;1;184453713.26;184444953.46;8759.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2173125.4;2172097.77;0;1027.63;0;15645.91;0;0;0;0;0;0;0;132832547.87;132848193.78
22.003.469/0001-17;2021-07-01;1;184483552.68;184474842.56;8710.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2222373.76;2219096.01;0;3277.75;0;15645.91;0;0;0;0;0;0;0;132018982.18;132034628.09
22.003.469/0001-17;2021-08-01;1;184609655.54;184601377.76;8277.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2220836.79;2219096.01;0;1740.78;0;15645.91;0;0;0;0;0;0;0;131284224.25;131299870.16
22.081.808/0001-83;2021-01-01;1;3149149.07;290145.02;;;2859004.05;51252000;51252000;;51252000;;;;;;;;;;;;;;;;;;;;;;;;337561.96;112119.44;;225442.52;;4389.45;;;;;;;;24000;28389.45
22.081.808/0001-83;2021-02-01;1;2910627.09;0.19;;;2910626.9;51252000;51252000;;51252000;;;;;;;;;;;;;;;;;;;;;;;;516969.73;266283.63;;250686.1;;10971.63;;;;;;;;26400;37371.63
22.081.808/0001-83;2021-03-01;1;3209458.73;1442.7;;;3208016.03;50722000;50722000;;50722000;;;;;;;;;;;;;;;;;;;;;;;;1106045.2;143299.96;;962745.24;;21943.26;;;;;;;;28800;50743.26
22.081.808/0001-83;2021-04-01;1;3216046.95;1669.38;;;3214377.57;50722000;50722000;;50722000;;;;;;;;;;;;;;;;;;;;;;;;1264711.71;138291.53;;1126420.18;;10971.63;;;;;;;;247657.54;258629.17
22.081.808/0001-83;2021-05-01;1;3237998.2;873.96;;;3237124.24;50722000;50722000;;50722000;;;;;;;;;;;;;;;;;;;;;;;;1429070.77;143956.11;;1285114.66;;10971.63;;;;;;;;250057.54;261029.17
22.081.808/0001-83;2021-06-01;1;3253483.55;1296.11;393147.36;;2859040.08;50722000;50722000;;50722000;;;;;;;;;;;;;;;;;;;;;;;;1583403.24;136394.02;;1447009.22;;10971.63;;;;;160457.54;;;92000;263429.17
22.081.808/0001-83;2021-07-01;1;3271993.31;979.54;411973.52;;2859040.25;50722000;50722000;;50722000;;;;;;;;;;;;;;;;;;;;;;;;1751732.79;144163.52;;1607569.27;;10971.63;;;;;;;;94400;105371.63
22.081.808/0001-83;2021-08-01;1;434982.93;9981.06;424965.47;;36.4;50722000;50722000;;50722000;;;;;;;;;;;;;;;;;;;;;;;;1919578.91;152804.04;;1766774.87;;10971.63;;;;;160457.54;;;96800;268229.17
