CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
11.425.077/0001-20;2021-05-01;1;2021-05-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;56358566.23;56305378.17;44260.099;1272.14758760481;0.000167;6.1E-05;-0.000501;-0.000501;;
11.425.077/0001-20;2021-06-01;1;2021-06-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;56325869.47;56273025.88;44260.099;1271.41662923077;0.000167;6.8E-05;-0.000575;-0.000575;;
11.425.077/0001-20;2021-07-01;1;2021-07-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;56306335.52;56250294.59;44260.099;1270.90304497511;0.000175;4.2E-05;-0.000404;-0.000404;;
11.425.077/0001-20;2021-08-01;1;2021-08-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;56290434.67;56229594.44;44260.099;1270.43535171487;0.000175;7E-05;-0.000368;-0.000368;;
11.425.077/0001-20;2021-09-01;1;2021-09-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;56263407.05;56210804.14;44260.099;1270.01080905852;0.000167;6.8E-05;0.000334;0.000334;;
11.602.654/0001-01;2021-01-01;1;2021-01-29;4535;4508;13;0;0;0;1;0;0;0;0;0;7;6;0;0;355586637.04;352321372.44;3474009.47;101.416353490827;0.000291;0;0.006125;0.000294;0.005831;0
11.602.654/0001-01;2021-02-01;2;2021-02-28;4568;4542;13;0;0;0;0;0;0;0;0;0;7;6;0;0;355848067.41;352264110.79;3474009.47;101.399870619812;0.000292;0;0.006214;-0.000163;0.006377;0
11.602.654/0001-01;2021-03-01;1;2021-03-30;4568;4539;14;0;0;0;0;0;0;0;0;0;7;8;0;0;355851546.03;352271509.56;3474009;101.402014;0.000292;0;0.006037;2.1E-05;0.006016;0
11.602.654/0001-01;2021-04-01;1;2021-04-30;4548;4518;13;0;0;0;2;0;0;0;0;0;7;8;0;0;355924377.32;352270132.22;3474010;101.401588;0.000292;0;0.006147;-4E-06;0.006151;0
11.602.654/0001-01;2021-05-01;1;2021-05-31;4492;4461;13;0;0;0;2;0;0;0;0;0;8;8;0;0;355947346.52;352396190.17;3474010;101.437874;0.000291;0;0.006674;0.000358;0.006316;0
11.602.654/0001-01;2021-06-01;1;2021-06-30;4478;4444;14;0;0;0;2;0;0;0;0;0;8;10;0;0;356227033.97;352507145.84;3474010;101.469813;0.000291;0;0.006507;0.000315;0.006192;0
11.602.654/0001-01;2021-07-01;1;2021-07-30;4436;4403;14;0;0;0;2;0;0;0;0;0;7;10;0;0;356335571.83;352463780.28;3474010;101.45733;0.000291;0;0.007299;-0.000123;0.007422;0
11.602.654/0001-01;2021-08-01;2;2021-08-31;4425;4393;14;0;0;0;2;0;0;0;0;0;7;9;0;0;356378067.01;352475454.03;3474010;101.460691;0.000291;0;0.007397;3.3E-05;0.007364;0
11.664.201/0001-00;2021-01-01;1;2021-01-29;86041;85840;178;;;;;;;;;;3;20;;;1038484700.78;1022156111.2;10000000;102.21561112;0.000896;5E-06;-0.004495;-0.013184;0.008689;0
11.664.201/0001-00;2021-02-01;1;2021-02-26;87806;87600;178;;;;;;;;;;13;15;;;1024645248.41;1008122200.78;10000000;100.812220078;0.000815;5E-06;-0.004827;-0.01373;0.008903;0
11.664.201/0001-00;2021-03-01;1;2021-03-31;89070;88866;176;;;;;;;;;;13;15;;;1019139855.33;1002329166.68;10000000;100.232916668;0.00104;5E-06;0.003181;-0.005746;0.008927;0
11.664.201/0001-00;2021-04-01;1;2021-04-30;90108;89906;174;;;;;;;;;;14;14;;;1020580092.72;1010653241.5;10000000;101.06532415;0.000896;5E-06;0.017284;0.008305;0.008979;0
11.664.201/0001-00;2021-05-01;1;2021-05-31;91020;90821;173;;;;;;;;;;13;13;;;1022015351.83;1010652173.25;10000000;101.065217325;0.000931;5E-06;0.010289;-1E-06;0.01029;0
11.664.201/0001-00;2021-06-01;1;2021-06-30;91324;91121;178;;;;;;;;;;12;13;;;1014631457.87;1003482292.8;10000000;100.34822928;0.000927;5E-06;0.002998;-0.007094;0.010092;0
11.664.201/0001-00;2021-07-01;1;2021-07-30;91608;91403;179;;;;;;;;;;12;14;;;1001830007.57;990160265.35;10000000;99.016026535;0.000953;5E-06;-0.002613;-0.013276;0.010663;0
11.664.201/0001-00;2021-08-01;1;2021-08-31;91890;91687;178;;;;;;;;;;12;13;;;993461279.6;982285533.2;10000000;98.22855332;0.000967;5E-06;0.002348;-0.007953;0.010301;0
11.701.400/0001-40;2021-01-01;2;2021-01-29;7;;;;;;;;;;;;;;;;28006941.37;27857134.25;13300000;2.09452137218045;0.000561;0.000395;-0.001516;-0.001516;0;0
11.701.400/0001-40;2021-02-01;1;2021-02-26;7;;;;;;;;;;;;;;;;28074226.23;27890682.84;13300000;2.09704382255639;0.00054;0.000383;0.001204;0.001204;0;0
11.701.400/0001-40;2021-03-01;1;2021-03-31;7;4;2;;;;;1;;;;;;;;;28168753.53;27924056.26;13300000;2.09955310225564;0.000543;0.000383;0.001197;0.001197;0;0
11.701.400/0001-40;2021-04-01;1;2021-04-30;7;;;;;;;;;;;;;;;;28257686.36;27964875.9;13300000;2.1026222481203;0.000542;0.000382;0.001462;0.001462;0;0
11.701.400/0001-40;2021-05-01;1;2021-05-31;7;;;;;;;;;;;;;;;;28360926.06;27993286.67;13300000;2.1047583962406;0.000541;0.000382;0.001094;0.001094;0;0
11.701.400/0001-40;2021-06-01;1;2021-06-30;7;4;1;;;;;1;;;1;;;;;;28452486.29;28024702.73;13300000;2.10712050601504;0.000541;0.000381;0.001122;0.001122;0;0
11.701.400/0001-40;2021-07-01;1;2021-07-30;7;;;;;;;;;;;;;;;;28542430.67;28049424.06;13300000;2.10897925263158;0.00054;0.000381;0.000882;0.000882;0;0
11.701.400/0001-40;2021-08-01;1;2021-08-31;7;;;;;;;;;;;;;;;;28652611.43;28087306.16;13300000;2.11182753082707;0.00054;0.00038;0.001351;0.001351;0;0
11.728.688/0001-47;2021-01-01;1;2021-01-29;270351;;;;;;;;;;;;;;;;2801930556.76;2723229847.46;18436967;147.704871818667;0.000583;2.5E-05;0.003355;-0.001916;0.005271;0
11.728.688/0001-47;2021-02-01;1;2021-02-26;275634;;;;;;;;;;;;;;;;2793571876.23;2718769806.08;18436967;147.462964276066;0.000518;2.3E-05;0.003643;-0.001638;0.005281;0
11.728.688/0001-47;2021-03-01;1;2021-03-31;277168;276564;553;;;;12;;;;;;14;25;;;2764938609.8;2709068264.88;18436967;146.936763778988;0.000652;2.9E-05;0.001721;-0.003568;0.005289;0
11.728.688/0001-47;2021-04-01;1;2021-04-30;279672;;;;;;;;;;;;;;;;2756186338.68;2706356204.54;18436967;146.789664728477;0.000559;2.5E-05;0.004307;-0.001001;0.005308;0
11.728.688/0001-47;2021-05-01;1;2021-05-31;280532;;;;;;;;;;;;;;;;2789758308.69;2739487707.59;18436967;148.586679554723;0.000574;2.6E-05;0.019054;0.012242;0.006812;0
11.728.688/0001-47;2021-06-01;1;2021-06-30;281184;280646;484;0;0;0;17;0;0;0;0;0;14;23;0;0;2769112096.67;2703569719.36;18436967;146.63852895978;0.000575;2.7E-05;0.001695;-0.013111;0.014806;0
11.728.688/0001-47;2021-07-01;1;2021-07-30;286186;;;;;;;;;;;;;;;;2875421518.13;2698581152.15;18436967;146.36795478074;0.00061;2.8E-05;0.005656;-0.001845;0.007501;
11.728.688/0001-47;2021-08-01;1;2021-08-31;294484;;;;;;;;;;;;;;;;3231283420.71;3136631083.23;21313413;147.167001513554;0.000521365505412256;2.42130674550964E-05;0.012974;0.005459;0.007515;0
11.769.604/0001-13;2021-01-01;2;2021-01-29;5390;5356;10;;;2;10;;;;;;2;10;;;1644204895.89;947427591.07;68482196;13.8346555222908;0.000804;;-0.003266;-0.003266;;
11.769.604/0001-13;2021-02-01;2;2021-02-26;5278;5245;9;;;2;10;;;;;;2;10;;;1643796440.81;944420329.21;68482196;13.7907424757524;0.000724;;-0.003174;-0.003174;;
11.769.604/0001-13;2021-03-01;2;2021-03-31;5198;5165;9;;;2;10;;;;;;2;10;;;1638274878.92;932823990.16;68482196;13.621408842672;0.000934;;-0.012279;-0.012279;;
11.769.604/0001-13;2021-04-01;2;2021-04-30;5208;5175;9;;;2;10;;;;;;2;10;;;1635508836.02;928357961.21;68482196;13.5561943897068;0.000806;;-0.004788;-0.004788;;
11.769.604/0001-13;2021-05-01;2;2021-05-31;5281;5247;10;;;2;10;;;;;;2;10;;;1637666974.42;926476972.09;68482196;13.5287275555533;0.000843;;-0.002026;-0.002026;;
11.769.604/0001-13;2021-06-01;1;2021-06-30;5549;5514;12;;;2;10;;;;;;1;10;;;1623775449.68;909359665.72;68482196;13.2787749055244;0.000857;;-0.018476;-0.018476;;
11.769.604/0001-13;2021-07-01;1;2021-07-30;5856;5820;12;;;2;10;;;;;;2;10;;;1605314856.03;912359936.63;68482196;13.3225858678656;0.000879;;0.003299;0.003299;;
11.769.604/0001-13;2021-08-01;1;2021-08-31;5930;5894;12;;;2;10;;;;;;2;10;;;1611032247.61;910338387.64;68482196;13.2930665313361;0.000884;;-0.002216;-0.002216;;
11.827.568/0001-05;2021-07-01;1;2021-07-30;1;;;;;;;;1;;;;;;;;24930251.46;24897703.59;26421565.4296645;0.942325073670555;0.001307;7.2E-05;0.003287;0.003287;;
11.827.568/0001-05;2021-08-01;1;2021-08-31;1;;;;;;;;1;;;;;;;;24992911.39;24960272.22;26421565.4296645;0.944693163107442;0.001307;7.2E-05;0.002513;0.002513;;
11.827.568/0001-05;2021-09-01;1;2021-09-30;1;;;;;;;;1;;;;;;;;25063082.93;25031843.51;26421565.4296645;0.947401984058666;0.001307;7.2E-05;0.002867;0.002867;;
11.839.593/0001-09;2021-01-01;1;2021-01-29;74145;73840;228;0;1;1;10;1;0;0;0;0;19;45;0;0;1409351769.21;1313394857.08;12984501;101.150968919021;0.00081;0;0.006946;0.000867;0.006079;0
11.839.593/0001-09;2021-02-01;1;2021-02-28;84039;83719;246;0;1;1;10;1;0;0;0;0;20;41;0;0;1409245047.92;1313361872.47;12984501;101.148428612698;0.00086;0;0.006872;-2.5E-05;0.006897;0
11.839.593/0001-09;2021-03-01;1;2021-03-31;92006;91662;272;0;1;0;11;1;0;0;0;0;21;38;0;0;1452979561.58;1309829892.03;12984501;100.876413504839;0.000845;0;0.002249;-0.002663;0.004912;0
11.839.593/0001-09;2021-04-01;1;2021-04-30;101452;101108;270;0;3;0;10;1;0;0;0;0;21;39;0;0;1449467461.85;1306865918.9;12984501;100.648143;0.000835;0;0.004669;-0.002241;0.00691;0
11.839.593/0001-09;2021-05-01;1;2021-05-31;111547;111151;296;1;2;0;12;1;2;0;0;0;22;58;0;2;1572952643.45;1404587725.6;13894804;101.087264;0.000786;0;0.012058;0.003682;0.008376;0
11.839.593/0001-09;2021-06-01;2;2021-06-30;123114;122687;326;1;1;0;14;2;2;0;0;0;23;56;0;2;1715443158.85;1545897003.37;15228960;101.510346;0.000797;0;0.011411;0.003352;0.008059;0
11.839.593/0001-09;2021-07-01;1;2021-07-30;130062;129627;341;1;1;0;12;2;2;0;0;0;20;54;0;2;1814126938.92;1549548375.18;15228960;101.750111;0.000816;0;0.008392;0.002342;0.00605;0
11.839.593/0001-09;2021-08-01;2;2021-08-31;136295;135855;354;1;1;0;13;2;1;0;0;1;20;44;0;3;1834262926.31;1531331446.94;15228960;100.553908;0.000809;0;0.004919;-0.01166;0.016579;0
11.945.604/0001-27;2021-01-01;1;2021-01-29;1089;;;;;;;;;;;;;;;;3569645.6;2908038.17;126523;22.9842650743343;0.008488;0;-0.006364;-0.006364;0;0
11.945.604/0001-27;2021-02-01;1;2021-02-26;1095;;;;;;;;;;;;;;;;3524903.25;2847464.42;126523;22.5055082475123;0.005342;0;-0.02083;-0.02083;0;0
11.945.604/0001-27;2021-03-01;1;2021-03-31;1095;1085;2;;;;;;5;;;;;3;;;3524903.25;2847464.42;126523;22.5055082475123;0.005342;0;-0.02083;-0.02083;0;0
11.945.604/0001-27;2021-04-01;2;2021-04-30;1048;;;;;;;;;;;;;;;;5033329.36;3152456.62;126523;24.9160754961548;0.004825;0;0.121452;0.121452;0;0
11.945.604/0001-27;2021-05-01;1;2021-05-31;1017;;;;;;;;;;;;;;;;4950082.9;3930061.2;126523;31.0620298285687;0.003871;0;0.246666;0.246666;0;0
11.945.604/0001-27;2021-06-01;2;2021-06-30;979;969;2;;;;;;5;;;;;3;;;4515118.25;3067190.38;126523;24.2421566039376;0.00496;0;-0.219557;-0.219557;0;0
11.945.604/0001-27;2021-07-01;1;2021-07-30;1003;;;;;;;;;;;;;;;;3802032.53;3059604.84;126523;24.1822027615532;0.004997;0;-0.007433;-0.007433;0;0
11.945.604/0001-27;2021-08-01;1;2021-08-31;1003;;;;;;;;;;;;;;;;3736786.92;3240692.71;126523;25.6134671956877;0.004694;0;0.064479;0.064479;0;0
12.005.956/0001-65;2021-01-01;1;2021-01-29;229276;;;;;;;;;;;;;;;;3824279041.64;3774561009.37;24091777;156.674246543541;0.001009;0;0.001463;-0.002928;0.004391;0
12.005.956/0001-65;2021-02-01;1;2021-02-26;231378;;;;;;;;;;;;;;;;3876390641.98;3767378833.72;24142863;156.045239279202;0.000906;0;0.000447;-0.003957;0.004404;0
12.005.956/0001-65;2021-03-01;1;2021-03-31;232729;232432;266;1;0;0;4;1;0;0;0;0;11;14;0;0;3919474302.4;3751807943.34;24154995;155.322240527891;0.001104;0;-0.000256;-0.004678;0.004422;0
12.005.956/0001-65;2021-04-01;1;2021-04-30;234310;;;;;;;;;;;;;;;;3939320153.74;3772448562.06;24165081;156.111562881167;0.000957;0;0.009528;0.005086;0.004442;0
12.005.956/0001-65;2021-05-01;1;2021-05-31;235231;;;;;;;;;;;;;;;;3932479485.32;3769251648.72;24157121;156.030664776651;0.000979;0;0.003908;-0.000512;0.00442;0
12.005.956/0001-65;2021-06-01;1;2021-06-30;236956;236669;254;1;0;0;4;1;0;0;0;0;13;14;0;0;3889613428.97;3833230862.74;24157121;158.679126653379;0.000918;0;0.021406;0.016984;0.004422;0
12.005.956/0001-65;2021-07-01;2;2021-07-30;239003;;;;;;;;;;;;;;;;3896742358.62;3827008107.34;24157121;158.421531578204;0.000967;0;0.00271;-0.001639;0.004349;0
12.005.956/0001-65;2021-08-01;1;2021-08-31;238372;;;;;;;;;;;;;;;;3884061935.28;3812168603.85;24157121;157.807240517196;0.000945;0;0.000757;-0.003851;0.004608;0
12.323.955/0001-69;2021-01-01;1;2021-01-29;1;;;;;;;;;;;;;1;;;108199887.28;107508068.37;3612202;29.7624740726017;0.00158649869340965;1.39524411771366E-05;-0.000601;-0.000601;0;0
12.323.955/0001-69;2021-02-01;1;2021-02-26;1;;;;;;;;;;;;;1;;;108167161.14;107492353.23;3620236;29.6920845022258;0.00142857306018251;1.39544809926197E-05;-0.002365;-0.002365;0;0
12.323.955/0001-69;2021-03-01;1;2021-03-31;1;;;;;;;;;;;;;1;;;62273284.73;62051628.54;3638140;17.0558660579307;0.00181923702336403;2.41734187368356E-05;-0.425575;-0.425575;0;0
12.323.955/0001-69;2021-04-01;1;2021-04-30;1;;;;;;;;;;;;;1;;;80356143.71;80169917.78;3642731;22.0081904977337;0.000960484582400429;1.87102599271245E-05;0.290359;0.290359;0;0
12.323.955/0001-69;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;1;;;80255732.09;80012838.1;3646174;21.94432797228;0.00167055216605296;1.87469915530968E-05;-0.002902;-0.002902;0;0
12.323.955/0001-69;2021-06-01;1;2021-06-30;1;;;;;;;;;;;;;1;;;80102232.74;79746215.2;3646174;21.871203952417;0.003094681915387;1.88096701045694E-05;0;0;0;0
12.323.955/0001-69;2021-07-01;2;2021-07-30;1;;;;;;;;;;;;;1;;;74927991.83;74646527.14;3646174;20.4725630592506;0.00179269639361819;2.00947057749484E-05;0;0;0;0
12.323.955/0001-69;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;1;;;75458896.17;75055528.55;3646174;20.5847358217134;0.00491816202125726;1.99852033418263E-05;0.009875;0.009875;0;0
12.358.507/0001-09;2021-01-01;1;2021-01-29;55;55;;;;;;;;;;;;;;;712760070.39;712351465.42;400235;1779.83301165565;0.000103259238691439;3.5022739772551E-06;-0.041883;-0.041884;1E-06;0
12.358.507/0001-09;2021-02-01;1;2021-02-26;55;55;;;;;;;;;;;;;;;745102706.11;744667020.9;400235;1860.57446475196;8.90181358103971E-05;3.35028936421105E-06;0.002353;0.002351;2E-06;0
12.358.507/0001-09;2021-03-01;1;2021-03-31;54;54;;;;;;;;;;;;;;;738955568.38;738535888.33;400235;1845.25563314053;0.000114503900671938;3.37810259382443E-06;-0.008231;-0.008233;2E-06;0
12.358.507/0001-09;2021-04-01;1;2021-04-30;54;54;;;;;;;;;;;;;;;725202914.77;724795215.99;400235;1810.92412205329;0.000100018982466628;3.44214468440203E-06;-0.018604;-0.018605;1E-06;0
12.358.507/0001-09;2021-05-01;1;2021-05-31;54;54;;;;;;;;;;;;;;;725202914.77;724795215.99;400235;1810.92412205329;0.000100018982466628;3.44214468440203E-06;-0.018604;-0.018605;1E-06;0
12.358.507/0001-09;2021-06-01;1;2021-06-30;54;54;;;;;;;;;;;;;;;832472395.69;832053014.23;400235;2078.91117525953;0.000100820619077538;2.99842673162934E-06;0.108428;0.108426;2E-06;0
12.358.507/0001-09;2021-07-01;1;2021-07-30;54;54;;;;;;;;;;;;;;;886185464.05;885750898.43;400235;2213.07706330031;0.000111609031585772;2.81664969736089E-06;0.045389;0.045388;1E-06;0
12.358.507/0001-09;2021-08-01;1;2021-08-31;54;54;;;;;;;;;;;;;;;906629731.74;906199044.66;400235;2264.16741329469;0.000106325327275257;2.7530927280287E-06;0.023086;0.023086;0;0
12.401.858/0001-47;2021-01-01;1;2020-12-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;636751070.81;95699557.47;10;9569955.747;0.000261;0;-0.386278;-0.06404;-0.322238;0
12.401.858/0001-47;2021-02-01;1;2021-02-28;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;636715716.58;87728110.37;10;8772811.037;0.000285;0;-0.319972;-0.083297;-0.236675;0
12.401.858/0001-47;2021-03-01;1;2021-03-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;636679997.55;73386789.11;10;7338678.911;0.000341;0;0.23704;-0.163475;0.400515;0
12.401.858/0001-47;2021-04-01;1;2021-04-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;636647961.9;65892859.45;10;6589285.945;0.000379;0;-0.005935;-0.102116;0.096181;0
12.401.858/0001-47;2021-05-01;1;2021-05-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;636613023.83;51453601.49;10;5145360.149;0.000486;0;-0.129227;-0.219132;0.089905;0
12.401.858/0001-47;2021-06-01;1;2021-06-30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;683539540.17;89841435.81;10;8984143.581;0.000278;0;0.896599;0.746067;0.150532;0
12.401.858/0001-47;2021-07-01;1;2021-07-30;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;690280620.64;88640827.02;10;8864082.702;0.000282;0;-0.013669;-0.013364;-0.000305;0
12.401.858/0001-47;2021-08-01;1;2021-08-31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;696985925.06;86781087.05;10;8678108.705;0.000288;0;-0.02221;-0.020981;-0.001229;0
12.516.185/0001-70;2021-01-01;1;2021-01-29;66252;;;;;;;;;;;;;;;;938039956.92;769667527.38;12673868;60.7286999817262;0.000952589207570941;;0.003088;-0.004306;0.007394;
12.516.185/0001-70;2021-02-01;1;2021-02-26;68914;;;;;;;;;;;;;;;;935779341.13;767092998.33;12673868;60.5255631769244;0.000867718935577682;;0.004082;-0.003344;0.007426;
12.516.185/0001-70;2021-03-01;1;2021-03-31;70687;70503;141;;1;;8;;1;;;;12;20;;1;936233127.79;764666376.16;12673868;60.3340965962404;0.00107827356570923;;0.004287;-0.003163;0.00745;
12.516.185/0001-70;2021-04-01;1;2021-04-30;73841;;;;;;;;;;;;;;;;932629793.81;760704358.28;12673868;60.0214834397833;0.00093374139673136;;0.002293;-0.005181;0.007474;
12.516.185/0001-70;2021-05-01;1;2021-05-31;77055;;;;;;;;;;;;;;;;930284236.23;758552977.13;12673868;59.851734066506;0.000978067455231741;;0.004685;-0.002828;0.007513;
12.516.185/0001-70;2021-06-01;1;2021-06-30;79771;79600;135;;;;6;;1;;;;10;17;;2;927669851.24;756120700.67;12673868;59.6598213481472;0.000974365335252924;;0.004328;-0.003206;0.007534;
12.516.185/0001-70;2021-07-01;1;2021-07-30;84807;;;;;;;;;;;;;;;;931763085.56;755980047.9;12673868;59.6487234915181;0.0010149685459708;;0.00754;-0.000186;0.007726;
12.516.185/0001-70;2021-08-01;1;2021-08-31;87762;;;;;;;;;;;;;;;;927765606.78;750488703.01;12673868;59.2154425949521;0.00100223398031613;;0.002476;-0.007263;0.009739;
12.681.340/0001-04;2021-01-01;1;2021-01-31;8575;;;;;;;;;;;;;;;;179897550.63;179099299.52;1590000;112.641068880503;0.000475;;0.005457;-0.002864;0.008321;0
12.681.340/0001-04;2021-02-01;1;2021-02-28;8501;;;;;;;;;;;;;;;;179782288.2;179007336.92;1590000;112.583230767296;0.000427;;0.007814;-0.000531;0.008345;0
12.681.340/0001-04;2021-03-01;1;2021-03-31;8524;8488;26;;;;;;5;1;;;1;3;;;179818348.14;179020584.78;1590000;112.591562754717;0.000546;;0.008423;7.4E-05;0.008349;0
12.681.340/0001-04;2021-04-01;1;2021-04-30;8772;8772;;;;;;;;;;;;;;;183525772.63;182730068.76;1590000;114.92457154717;0.000474;;0.008974;0.000625;0.008349;0
12.681.340/0001-04;2021-05-01;1;2021-05-31;8833;;;;;;;;;;;;;;;;180032701.4;179216421.68;1590000;112.714730616352;0.000438;3.6E-05;0.008191;0.000469;0.007722;0
12.681.340/0001-04;2021-06-01;1;2021-06-30;8727;8685;32;;;;;;5;1;;;1;3;;;180297171.48;179470745.81;1590000;112.874682899371;0.000498;0;0.00894947519750539;0.001419;0.00753047519750539;0
12.681.340/0001-04;2021-07-01;1;2021-07-30;8788;;;;;;;;;;;;;;;;180423427.43;179575545.75;1590000;112.940594811321;0.000522;0;0.008097;0.000567;0.00753;0
12.681.340/0001-04;2021-08-01;1;2021-08-31;8719;;;;;;;;;;;;;;;;180910498.67;180048768.49;1590000;113.238219176101;0.000521037887605493;0;0.007557;2.7E-05;0.00753;0
12.804.013/0001-00;2021-01-01;1;2021-01-31;66;;;;;;;;;;;;;;;;260423044.84;247634764.67;1576580;157.070852522549;0.000154;0;0.001486;0.001486;0;0
12.804.013/0001-00;2021-02-01;1;2021-02-28;69;;;;;;;;;;;;;;;;260291102.75;248104275.64;1576580;157.368655976861;0.000133;0;0.001896;0.001896;0;0
12.804.013/0001-00;2021-03-01;1;2021-03-31;66;66;;;;;;;;;;;;;;;260501622.88;247733253.58;1576580;157.133322495528;0.00014;0;0.001727;-0.001495;0.003222;0
12.804.013/0001-00;2021-04-01;1;2021-04-30;70;;;;;;;;;;;;;;;;260934773.49;247786515.54;1576580;157.167105722513;0.00014;0;0.001424;0.000215;0.001209;0
12.804.013/0001-00;2021-05-01;1;2021-05-31;65;;;;;;;;;;;;;;;;260922981.08;254356373.94;1638674;155.220851700826;0.000136;0;-0.01162;-0.012383;0.000763;0
12.804.013/0001-00;2021-06-01;1;2021-06-30;66;66;;;;;;;;;;;;;;;260940838.7;254740992.29;1642901;155.055595127156;9.7E-05;0;0.002418;0.001065;0.001353;0
12.804.013/0001-00;2021-07-01;1;2021-07-31;65;;;;;;;;;;;;;;;;261179658.13;255065603.67;1642916;155.251761909921;0.00014;0;0.002684;0.001265;0.001419;0
12.804.013/0001-00;2021-08-01;1;2021-08-31;65;;;;;;;;;;;;;;;;261187321.48;255038644.56;1642916;155.235352604759;0.00014;0;0.000925;-0.000106;0.001031;0
12.809.972/0001-00;2021-01-01;1;2021-01-29;263;;;;;;;;;;;;;;;;173397940.67;173282956.62;1751141;98.9543141414655;0.000447;2.8E-05;0.001006;0.001006;0;0
12.809.972/0001-00;2021-02-01;1;2021-02-26;264;;;;;;;;;;;;;;;;173272985.67;173175166.97;1751141;98.8927601889282;0.000409;2.5E-05;-0.000622;-0.000622;0;0
12.809.972/0001-00;2021-03-01;1;2021-03-31;259;253;2;;;;;;;;;;1;3;;;173247501.24;173151386.14;1751141;98.8791799974988;0.000522;3.2E-05;-0.000137;-0.000137;0;0
12.809.972/0001-00;2021-04-01;1;2021-04-30;260;;;;;;;;;;;;;;;;172860363.49;172769599.11;1751141;98.6611581306131;0.000444;2.78E-05;-0.002205;-0.002205;0;0
12.809.972/0001-00;2021-05-01;1;2021-05-31;255;;;;;;;;;;;;;;;;172572142.11;172476158.75;1751141;98.4935871811579;0.000457;2.9E-05;-0.001698;-0.001698;0;0
12.809.972/0001-00;2021-06-01;1;2021-06-30;253;247;2;;;;;;;;;;1;3;;;172248891.19;172150140.21;1751141;98.3074122586359;0.000457;2.9E-05;-0.00189;-0.00189;0;0
12.809.972/0001-00;2021-07-01;1;2021-07-30;257;;;;;;;;;;;;;;;;172233243.6;172130144.05;1751141;98.2959933266367;0.000464;3.1E-05;-0.000116;-0.000116;0;0
12.809.972/0001-00;2021-08-01;1;2021-08-31;251;;;;;;;;;;;;;;;;172464135.6;172359874.06;1751141;98.4271820829962;0.000452;3.1E-05;0.001335;0.001335;0;0
12.811.222/0001-73;2021-01-01;1;2021-01-29;1;;;;;;;;;;;;;;;;119660927.31;119526650.28;125512.22217;952.310844422045;0.00020423420168485;;-0.02997;-0.02997;;
12.811.222/0001-73;2021-02-01;1;2021-02-26;1;;;;;;;;;;;;;;;;118319066.94;118184789.91;125512.22217;941.619771100257;0.000206553059988428;;-0.011226;-0.011226;;
12.811.222/0001-73;2021-03-01;1;2021-03-31;1;1;;;;;;;;;;;;;;;116835640.95;116701363.92;125512.22217;929.800794714111;0.000209178617798626;;-0.012551;-0.012551;;
12.811.222/0001-73;2021-04-01;1;2021-04-30;1;;;;;;;;;;;;;;;;114997757.45;114863314.55;125512.22217;915.15640918558;0.00021252590607921;;-0.01575;-0.01575;;
12.811.222/0001-73;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;;;;112298046.72;112163769.69;125512.22217;893.648186214724;0.000217640955430338;;-0.023502;-0.023502;;
12.811.222/0001-73;2021-06-01;1;2021-06-30;1;1;;;;;;;;;;;;;;;107746525.24;107612248.21;125512.22217;857.384614418225;0.000226846203903874;;-0.040579;-0.040579;;
